what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1606991948911
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1606991948911
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1606991948911
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1606991948911
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1606991948927
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1606991948927
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1606991948927
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1606991948943
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1606991948943
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1606991948943
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1606991948943
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1606991948943
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1606991948943
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1606991948958
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1606991948958
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1606991948958
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1606991948958
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1606991948958
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1606991948974
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1606991948974
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1606991948974
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1606991948974
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1606991948974
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1606991948974
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1606991948974
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1606991948990
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1606991948990
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1606991948990
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1606991948990
started,bundle,com.altera.sbtgui.integration,11.1.0.259,"com.altera.sbtgui.integration",1606991949005
started,bundle,com.altera.sbtgui.project,11.1.0.259,"com.altera.sbtgui.project",1606991949005
started,bundle,com.altera.systemconsole,11.1.0.259,"com.altera.systemconsole",1606991949021
started,bundle,com.altera.utilities,11.1.0.259,"com.altera.utilities",1606991949021
os,sysinfo,,,"win32",1606991949036
arch,sysinfo,,,"x86",1606991949036
ws,sysinfo,,,"win32",1606991949036
locale,sysinfo,,,"fr_FR",1606991949036
processors,sysinfo,,,"4",1606991949036
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1606991949036
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1606991949036
java.specification.name,sysinfo,,,"Java Platform API Specification",1606991949036
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1606991949036
java.specification.version,sysinfo,,,"1.6",1606991949036
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1606991949036
java.version,sysinfo,,,"1.6.0_23",1606991949036
java.vm.info,sysinfo,,,"mixed mode",1606991949036
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1606991949036
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1606991949036
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1606991949036
java.vm.specification.version,sysinfo,,,"1.0",1606991949036
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1606991949036
java.vm.version,sysinfo,,,"19.0-b09",1606991949036
started,bundle,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch",1606991949255
started,bundle,com.altera.sbtgui.ui,11.1.0.259,"com.altera.sbtgui.ui",1606991965262
started,bundle,com.altera.sbtgui.core,11.1.0.259,"com.altera.sbtgui.core",1606991965294
